# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
17070,1640225269.2489126,53607.7,44257280,2496.6025390625,795.794921875,-2.08571457862854,-14.014984130859375,12.971982955932617,-1.0427134037017822,1
17071,1640225272.4022985,53612.7,44259840,11245.9375,783.6163940429688,-5.119685173034668,-20.62411880493164,16.571395874023438,-1.066962480545044,1
17072,1640225275.897138,53617.7,44262400,7777.98583984375,846.76953125,28.818073272705078,-8.712553024291992,38.488624572753906,-0.9579976201057434,2
17073,1640225279.335954,53617.7,44264960,2368.593017578125,673.4445190429688,23.401945114135742,-5.908175945281982,30.145666122436523,-0.8355450630187988,3
17074,1640225282.5309598,53622.8,44267520,4603.322265625,683.1726684570312,12.39443302154541,-10.737075805664062,23.92984390258789,-0.7983352541923523,2
17075,1640225285.8725388,53627.8,44270080,4996.744140625,706.2250366210938,-1.8763915300369263,-39.579830169677734,38.67886734008789,-0.9754287004470825,1
17076,1640225288.9348392,53627.8,44272640,1958.643798828125,636.1824340820312,39.88059616088867,16.256057739257812,24.64510726928711,-1.020570158958435,4
17077,1640225292.011066,53632.8,44275200,3604.72265625,622.4249877929688,4.012111186981201,-17.786529541015625,22.717693328857422,-0.91905277967453,1
17078,1640225295.224879,53637.8,44277760,1597.57080078125,682.8250122070312,8.642932891845703,-4.545345306396484,14.122831344604492,-0.9345533847808838,2
17079,1640225298.31727,53637.8,44280320,7783.49072265625,665.2465209960938,3.644010543823242,-11.14950180053711,15.70811939239502,-0.9146069884300232,1
17080,1640225301.9874573,53642.8,44282880,2728.106201171875,594.9988403320312,1.3995778560638428,-14.031755447387695,16.34855842590332,-0.9172250628471375,2
17081,1640225305.260521,53647.8,44285440,1680.7138671875,542.6652221679688,24.9460391998291,12.475988388061523,13.51362419128418,-1.0435734987258911,1
17082,1640225307.961594,53647.8,44288000,4061.153076171875,612.8984375,-14.298911094665527,-28.619384765625,15.388519287109375,-1.0680454969406128,2
17083,1640225310.6469285,53652.8,44290560,4267.46044921875,560.921875,62.225276947021484,40.82987976074219,22.643016815185547,-1.2476195096969604,0
17084,1640225313.6080022,53652.8,44293120,2879.772705078125,598.1656494140625,3.130889415740967,-8.35534381866455,12.555652618408203,-1.069419503211975,0
17085,1640225316.939994,53657.8,44295680,2366.395263671875,699.4898681640625,-34.36855697631836,-61.46082305908203,28.21623992919922,-1.1239726543426514,1
17086,1640225320.1776986,53662.8,44298240,1640.679931640625,681.4601440429688,43.02397537231445,24.17156410217285,19.90595054626465,-1.0535386800765991,1
17087,1640225323.2126274,53662.8,44300800,6304.671875,683.8648681640625,11.042694091796875,-3.8430862426757812,15.895124435424805,-1.0093438625335693,0
17088,1640225326.327742,53667.8,44303360,7115.14990234375,614.0363159179688,-46.09720230102539,-80.14175415039062,35.1268424987793,-1.082289695739746,0
17089,1640225329.2855618,53667.8,44305920,6399.90087890625,421.765625,-11.789590835571289,-24.470888137817383,13.646074295043945,-0.9647771716117859,0
17090,1640225332.432657,53672.8,44308480,2520.7216796875,510.7124938964844,23.30312728881836,14.475725173950195,9.827067375183105,-0.999664306640625,2
17091,1640225335.2909145,53677.8,44311040,3219.4130859375,569.7269897460938,9.245216369628906,-1.3501238822937012,11.615026473999023,-1.0196861028671265,1
17092,1640225338.0590684,53677.8,44313600,1179.477783203125,547.3046875,-11.228873252868652,-17.669137954711914,7.70749568939209,-1.267230749130249,0
17093,1640225341.088582,53682.8,44316160,3268.36083984375,596.4711303710938,45.287174224853516,31.33193588256836,15.051559448242188,-1.096321940422058,2
17094,1640225344.136823,53682.8,44318720,3189.681884765625,568.3699340820312,31.6494140625,21.157604217529297,11.673164367675781,-1.1813552379608154,1
17095,1640225347.0019717,53687.8,44321280,9249.9677734375,511.3890686035156,6.507419586181641,-5.5370988845825195,13.267661094665527,-1.2231428623199463,0
17096,1640225350.3389714,53692.8,44323840,2403.790771484375,575.0480346679688,9.705230712890625,-8.097715377807617,19.098066329956055,-1.295120120048523,2
17097,1640225353.3492253,53692.8,44326400,2184.1484375,502.7144470214844,-12.332159042358398,-28.583017349243164,17.511821746826172,-1.2609639167785645,5
17098,1640225356.063002,53697.8,44328960,609.17138671875,511.6144714355469,-8.444474220275879,-19.324756622314453,12.028812408447266,-1.1485296487808228,0
17099,1640225359.3722231,53697.8,44331520,2145.736083984375,449.17462158203125,-11.488348007202148,-22.493118286132812,12.120741844177246,-1.1159710884094238,2
17100,1640225362.4770496,53702.8,44334080,1596.1572265625,492.2550964355469,11.164443969726562,-2.126155376434326,14.42655086517334,-1.1359524726867676,0
17101,1640225365.223565,53707.8,44336640,1866.427001953125,484.8957214355469,18.621335983276367,3.9796080589294434,15.883028030395508,-1.2412999868392944,0
17102,1640225368.384368,53707.8,44339200,4090.0478515625,625.7015991210938,4.478662490844727,-3.856741428375244,9.819761276245117,-1.484357476234436,1
17103,1640225371.4520588,53712.8,44341760,2088.6025390625,541.9480590820312,2.0969595909118652,-18.107624053955078,21.33810043334961,-1.1335166692733765,0
17104,1640225374.7761183,53712.8,44344320,2806.3173828125,542.095703125,18.555479049682617,6.901505470275879,12.84695816040039,-1.1929832696914673,2
17105,1640225377.896009,53717.8,44346880,3049.41357421875,581.4343872070312,-4.636457443237305,-17.560026168823242,14.06709098815918,-1.143522024154663,0
17106,1640225381.226573,53722.8,44349440,3016.583251953125,479.8003845214844,-8.540017127990723,-30.196998596191406,22.868316650390625,-1.2113350629806519,2
17107,1640225384.2079575,53722.8,44352000,992.89794921875,559.7921752929688,21.468589782714844,8.076828002929688,14.732583999633789,-1.3408230543136597,3
17108,1640225387.0062966,53727.8,44354560,915.6954345703125,453.5754089355469,29.93085289001465,15.99942684173584,15.201218605041504,-1.2697923183441162,3
17109,1640225390.0688384,53732.8,44357120,3917.3544921875,568.4379272460938,-2.355508327484131,-26.05631446838379,24.837749481201172,-1.1369432210922241,0
17110,1640225393.469863,53732.8,44359680,2067.672119140625,454.8746032714844,15.27934741973877,3.5857996940612793,12.815300941467285,-1.1217525005340576,0
17111,1640225396.9980319,53737.8,44362240,2566.54736328125,483.59844970703125,21.016075134277344,6.474005699157715,15.644614219665527,-1.1025454998016357,1
17112,1640225400.4263816,53742.9,44364800,1338.99658203125,512.1984252929688,-5.702754020690918,-26.16274070739746,21.702695846557617,-1.2427090406417847,4
17113,1640225403.2796826,53742.9,44367360,3475.97314453125,478.9234313964844,14.463541984558105,-0.6997926235198975,16.328166961669922,-1.164832353591919,1
17114,1640225406.7043116,53747.9,44369920,6732.7177734375,335.7648620605469,-2.746664524078369,-26.5659122467041,24.945781707763672,-1.126534104347229,2
17115,1640225409.912492,53747.9,44372480,1797.07421875,330.0902404785156,9.876434326171875,-1.2029167413711548,12.243057250976562,-1.163705825805664,1
17116,1640225413.118659,53752.9,44375040,810.6298828125,289.798828125,29.885498046875,20.40597152709961,10.741643905639648,-1.262116551399231,1
17117,1640225416.3131564,53757.9,44377600,5068.31787109375,381.27423095703125,-7.873735427856445,-24.711807250976562,17.91268539428711,-1.0746135711669922,3
17118,1640225419.277466,53757.9,44380160,1004.9899291992188,372.47930908203125,-8.133943557739258,-22.185768127441406,15.155104637145996,-1.1032800674438477,0
17119,1640225422.812231,53762.9,44382720,1910.406005859375,340.0902404785156,56.396217346191406,42.61630630493164,15.012635231018066,-1.2327241897583008,1
17120,1640225425.9281664,53767.9,44385280,4290.232421875,323.6761779785156,1.656931757926941,-20.855365753173828,23.75202751159668,-1.2397300004959106,1
17121,1640225428.7523263,53767.9,44387840,955.1216430664062,319.2456970214844,6.208700656890869,1.3730816841125488,5.939116477966309,-1.1034973859786987,0
17122,1640225434.9933705,53772.9,44392960,1750.115478515625,461.984375,-31.43216896057129,-42.63823699951172,12.256729125976562,-1.0506614446640015,1
17123,1640225438.1190145,53777.9,44395520,2562.44189453125,509.93048095703125,6.180299758911133,-8.33200740814209,15.462945938110352,-0.9506385922431946,0
17124,1640225441.3388197,53782.9,44398080,2017.299072265625,500.7816467285156,16.07150650024414,2.6770083904266357,14.362903594970703,-0.9684043526649475,1
17125,1640225444.3412042,53782.9,44400640,2808.5361328125,516.9382934570312,37.6194953918457,13.765850067138672,24.8330078125,-0.9793625473976135,0
17126,1640225447.5148072,53787.9,44403200,4320.31103515625,438.1246032714844,-16.960622787475586,-34.438697814941406,18.51482582092285,-1.036750316619873,5
17127,1640225450.1233158,53792.9,44405760,4284.8056640625,492.7691345214844,-9.052474021911621,-24.085756301879883,16.099271774291992,-1.0659894943237305,1
17128,1640225453.4016201,53792.9,44408320,1862.7774658203125,537.8195190429688,-3.935528516769409,-21.53583335876465,18.667747497558594,-1.0674426555633545,1
17129,1640225456.5356545,53797.9,44410880,3927.644287109375,449.35040283203125,16.4014949798584,9.403812408447266,8.127098083496094,-1.1294150352478027,3
17130,1640225459.7439325,53797.9,44413440,2214.67919921875,482.2757873535156,14.562325477600098,4.011843681335449,11.670905113220215,-1.120423436164856,5
17131,1640225462.8743227,53802.9,44416000,1385.604736328125,449.73046875,-6.710374355316162,-23.10753059387207,17.38368797302246,-0.9865315556526184,3
17132,1640225465.990565,53807.9,44418560,1887.7001953125,537.4789428710938,33.919857025146484,22.764123916625977,12.121855735778809,-0.9661204218864441,1
17133,1640225468.6133301,53807.9,44421120,5709.8349609375,559.4640502929688,3.999317169189453,-33.956260681152344,39.02057647705078,-1.0649985074996948,0
17134,1640225472.0379474,53812.9,44423680,5156.4736328125,532.1820678710938,10.191048622131348,-15.945350646972656,27.318880081176758,-1.1824809312820435,3
17135,1640225474.6638036,53812.9,44426240,3014.99755859375,582.3515625,5.753983497619629,-5.276003837585449,12.407486915588379,-1.3774995803833008,1
17136,1640225477.301909,53817.9,44428800,5420.8740234375,575.1007690429688,-7.684066295623779,-19.189516067504883,12.644600868225098,-1.1391509771347046,2
17137,1640225480.2379737,53822.9,44431360,3026.11865234375,556.0711059570312,11.109007835388184,-9.224525451660156,21.347200393676758,-1.0136669874191284,0
17138,1640225483.675121,53822.9,44433920,2538.95654296875,504.11993408203125,-2.292588949203491,-19.416669845581055,18.274682998657227,-1.150602102279663,2
17139,1640225486.6945698,53827.9,44436480,1885.749755859375,565.76953125,-0.6317973136901855,-11.655275344848633,12.053711891174316,-1.0302338600158691,4
17140,1640225489.5133705,53827.9,44439040,2185.60205078125,625.208984375,11.254425048828125,-2.3792784214019775,14.750483512878418,-1.1167802810668945,1
17141,1640225492.6668248,53832.9,44441600,1978.835205078125,588.7238159179688,22.551177978515625,6.640266418457031,16.972482681274414,-1.0615715980529785,1
17142,1640225495.5876622,53837.9,44444160,5241.26416015625,622.7301025390625,-5.273838996887207,-22.444591522216797,18.307342529296875,-1.1365901231765747,1
17143,1640225498.743608,53837.9,44446720,1727.8668212890625,518.017578125,65.45016479492188,47.04624557495117,19.765953063964844,-1.3620320558547974,4
17144,1640225501.5761971,53842.9,44449280,729.9918823242188,582.8930053710938,40.15552520751953,11.595826148986816,29.680469512939453,-1.120768427848816,2
17145,1640225505.2637272,53847.9,44451840,2604.478759765625,611.8070678710938,29.23134422302246,14.456475257873535,15.832437515258789,-1.0575696229934692,2
17146,1640225508.4106112,53847.9,44454400,6952.76416015625,587.4711303710938,37.12250518798828,21.97863006591797,16.19632339477539,-1.0524473190307617,0
17147,1640225511.6982753,53852.9,44456960,2257.367919921875,586.1910400390625,39.05551528930664,20.242855072021484,19.84616470336914,-1.0335049629211426,3
17148,1640225514.3714786,53852.9,44459520,1927.1021728515625,668.931640625,-21.325664520263672,-29.206092834472656,8.941393852233887,-1.0609668493270874,0
17149,1640225517.8004973,53857.9,44462080,1090.5909423828125,641.9398803710938,-6.459437847137451,-22.562728881835938,17.13602638244629,-1.0327353477478027,0
17150,1640225520.5464573,53863.0,44464640,1252.19384765625,645.5101928710938,7.184739112854004,-0.6390109062194824,8.831604957580566,-1.0078556537628174,0
17151,1640225523.726927,53863.0,44467200,13358.484375,644.3883056640625,50.610408782958984,41.249549865722656,10.49280071258545,-1.1319444179534912,1
17152,1640225527.1666536,53868.0,44469760,2306.42724609375,638.802734375,30.071805953979492,9.938461303710938,21.021591186523438,-0.8882463574409485,2
17153,1640225530.4850068,53873.0,44472320,5128.45947265625,612.3765869140625,26.237716674804688,2.0827040672302246,25.010786056518555,-0.8557748794555664,3
17154,1640225534.0938075,53873.0,44474880,3133.7158203125,522.7351684570312,-14.596257209777832,-23.549806594848633,10.100860595703125,-1.1473108530044556,4
17155,1640225537.0801973,53878.0,44477440,3670.740234375,551.2109375,-22.122047424316406,-34.94110870361328,13.954200744628906,-1.1351401805877686,1
17156,1640225540.283849,53883.0,44480000,1539.3541259765625,458.888671875,39.3487663269043,23.091691970825195,17.37047576904297,-1.1134005784988403,1
17157,1640225543.7150965,53883.0,44482560,2133.166015625,446.822265625,40.65504837036133,28.273258209228516,13.542734146118164,-1.1609458923339844,3
17158,1640225546.7541342,53888.0,44485120,1949.888427734375,473.86016845703125,-1.201014518737793,-10.942234992980957,10.81947135925293,-1.0782508850097656,3
17159,1640225549.7838848,53888.0,44487680,4300.4619140625,476.93438720703125,-3.020376682281494,-13.181044578552246,11.267841339111328,-1.1071734428405762,1
17160,1640225553.0218945,53893.0,44490240,3027.27734375,405.3976745605469,63.38003921508789,42.44542694091797,22.124191284179688,-1.189579725265503,3
17161,1640225556.2406166,53898.0,44492800,1331.4464111328125,444.35626220703125,13.484769821166992,-6.958344459533691,21.512683868408203,-1.0695695877075195,4
17162,1640225559.435648,53898.0,44495360,1411.836669921875,374.2730407714844,-8.372591018676758,-26.720458984375,19.49013328552246,-1.1422650814056396,1
17163,1640225562.850644,53903.0,44497920,2994.285400390625,384.435546875,84.54877471923828,51.27667236328125,34.3692626953125,-1.0971630811691284,1
17164,1640225565.8875191,53908.0,44500480,300.6729736328125,398.0859375,28.407907485961914,19.055633544921875,10.408157348632812,-1.0558825731277466,0
17165,1640225569.163936,53908.0,44503040,2209.51318359375,428.1988220214844,-1.0065853595733643,-16.135597229003906,16.166587829589844,-1.0375759601593018,1
17166,1640225572.264605,53913.0,44505600,1952.1512451171875,479.2890625,-21.386781692504883,-38.55867004394531,18.285400390625,-1.1135127544403076,2
17167,1640225575.1980805,53918.0,44508160,7675.5791015625,454.83203125,-4.015841484069824,-14.26717758178711,11.35621452331543,-1.104878306388855,2
17168,1640225578.0517335,53918.0,44510720,1355.018798828125,521.2047119140625,-4.389194965362549,-15.24738883972168,12.120923042297363,-1.262729287147522,2
17169,1640225581.4730403,53923.0,44513280,4859.0341796875,437.4976501464844,3.7150864601135254,-13.142751693725586,18.14004135131836,-1.2822033166885376,3
17170,1640225584.3138702,53923.0,44515840,4074.923095703125,413.8726501464844,-6.307805061340332,-15.335102081298828,10.516711235046387,-1.489414095878601,3
17171,1640225587.1970313,53928.0,44518400,1391.178955078125,406.38751220703125,31.843502044677734,18.326858520507812,14.737977981567383,-1.2213319540023804,2
17172,1640225590.156328,53928.0,44520960,3404.739013671875,423.21759033203125,4.546407222747803,-6.337297439575195,12.142702102661133,-1.2589974403381348,0
17173,1640225593.1356668,53933.0,44523520,2224.746826171875,419.49493408203125,-11.459819793701172,-21.63597297668457,11.412359237670898,-1.2362060546875,0
17174,1640225596.5709486,53938.0,44526080,2846.617919921875,423.0874938964844,16.424110412597656,8.488494873046875,9.11867618560791,-1.1830589771270752,1
17175,1640225599.7425256,53938.0,44528640,1574.607421875,389.02227783203125,19.873912811279297,5.399228096008301,15.655923843383789,-1.181239366531372,0
17176,1640225603.2140427,53943.0,44531200,2109.11669921875,451.6015625,3.1012353897094727,-5.013454914093018,9.347679138183594,-1.232988715171814,1
17177,1640225606.0599961,53948.0,44533760,1056.8577880859375,395.3722839355469,-2.672985553741455,-15.44442367553711,13.903786659240723,-1.132348656654358,0
17178,1640225609.3903577,53948.0,44536320,2963.57568359375,456.61016845703125,37.401729583740234,27.314678192138672,11.232583999633789,-1.1455358266830444,0
17179,1640225612.695842,53953.0,44538880,1855.7008056640625,396.93243408203125,36.648902893066406,25.700225830078125,12.165510177612305,-1.216834545135498,4
17180,1640225615.4435086,53958.0,44541440,1845.8521728515625,441.5718688964844,2.615128993988037,-4.574873447418213,8.294976234436035,-1.1049736738204956,1
17181,1640225622.097298,53963.0,44546560,2097.5419921875,495.1206970214844,7.300140380859375,-7.748128890991211,16.120922088623047,-1.0726526975631714,2
17182,1640225625.0307398,53963.0,44549120,1729.536376953125,589.8117065429688,18.397123336791992,8.468202590942383,10.97005844116211,-1.0411384105682373,1
17183,1640225628.006759,53968.0,44551680,2761.159912109375,564.6441650390625,39.10782241821289,26.85931396484375,13.374603271484375,-1.1260936260223389,1
17184,1640225631.0462027,53973.0,44554240,3138.549560546875,632.7816772460938,-5.413474082946777,-19.617673873901367,15.243675231933594,-1.0394752025604248,2
17185,1640225633.9603055,53973.0,44556800,2251.009765625,559.4894409179688,-30.40205955505371,-49.27098083496094,20.092721939086914,-1.2238003015518188,1
17186,1640225636.9725795,53978.0,44559360,2706.423095703125,721.7301025390625,-45.42584228515625,-95.51597595214844,51.2181282043457,-1.127995252609253,1
17187,1640225639.7231505,53978.0,44561920,1757.8167724609375,593.8125,2.761462688446045,-6.803142547607422,10.716524124145508,-1.151918888092041,1
17188,1640225642.9696848,53983.1,44564480,1878.2760009765625,699.9437866210938,35.89255142211914,26.504451751708984,10.772071838378906,-1.383970856666565,1
17189,1640225646.5160432,53988.1,44567040,1331.37548828125,620.3695678710938,-48.29817581176758,-73.02674865722656,25.937255859375,-1.2086814641952515,3
17190,1640225649.3299036,53988.1,44569600,914.2459716796875,776.0875244140625,7.993058681488037,-4.125714302062988,13.430023193359375,-1.3112503290176392,1
17191,1640225652.261557,53993.1,44572160,2137.33544921875,768.1941528320312,32.37205123901367,15.378968238830566,18.10095977783203,-1.1078757047653198,0
17192,1640225655.4416258,53998.1,44574720,2297.2822265625,795.8507690429688,23.002830505371094,14.53836441040039,9.690505981445312,-1.2260406017303467,1
17193,1640225658.6925876,53998.1,44577280,12662.01953125,851.427734375,39.10224533081055,22.227813720703125,18.14085578918457,-1.2664214372634888,1
17194,1640225661.6185195,54003.1,44579840,4652.1943359375,847.5499877929688,-19.482093811035156,-35.86035919189453,17.488567352294922,-1.11030113697052,0
17195,1640225664.8138182,54003.1,44582400,4768.44873046875,850.244140625,20.099302291870117,3.9700984954833984,17.165925979614258,-1.03672194480896,0
17196,1640225667.671215,54008.1,44584960,2390.539794921875,874.1472778320312,50.909767150878906,38.022911071777344,14.003388404846191,-1.1165320873260498,2
17197,1640225670.67719,54013.1,44587520,2866.61865234375,781.2195434570312,29.2767333984375,8.185861587524414,22.217126846313477,-1.1262558698654175,2
17198,1640225673.5591378,54013.1,44590080,4373.2646484375,832.9555053710938,24.66208267211914,-20.04400062561035,45.840919494628906,-1.1348353624343872,1
17199,1640225676.4299183,54018.1,44592640,5832.138671875,633.6828002929688,-17.1752986907959,-37.19702911376953,21.15506935119629,-1.1333396434783936,1
17200,1640225679.4433641,54018.1,44595200,2617.0703125,557.8953247070312,28.497438430786133,19.349117279052734,10.516650199890137,-1.3683297634124756,1
17201,1640225682.4809544,54023.1,44597760,954.5744018554688,653.9011840820312,57.33977508544922,36.21807098388672,22.36347198486328,-1.2417685985565186,0
17202,1640225685.499171,54028.1,44600320,3431.69580078125,612.83203125,39.032440185546875,30.161376953125,10.07240104675293,-1.201339602470398,2
17203,1640225688.4369595,54028.1,44602880,1066.6578369140625,652.0953369140625,28.622295379638672,13.929927825927734,15.950521469116211,-1.258154273033142,2
17204,1640225691.4726508,54033.1,44605440,3830.65625,809.701171875,-9.344463348388672,-29.502410888671875,21.276283264160156,-1.118335485458374,2
17205,1640225694.867613,54033.1,44608000,1746.7034912109375,682.5304565429688,15.643342018127441,3.662792205810547,13.134014129638672,-1.153464436531067,0
17206,1640225697.861899,54038.1,44610560,863.0606689453125,663.30078125,9.070732116699219,1.48854660987854,8.698490142822266,-1.1163039207458496,1
17207,1640225701.0435662,54043.1,44613120,4399.28076171875,609.8484497070312,45.13764572143555,27.313074111938477,19.056541442871094,-1.2319689989089966,3
17208,1640225704.1032038,54043.1,44615680,2641.264892578125,704.1343994140625,-32.98583221435547,-48.755645751953125,17.0074405670166,-1.2376282215118408,2
17209,1640225706.7236738,54048.1,44618240,5172.29296875,644.9660034179688,-4.219073295593262,-16.78609848022461,13.691604614257812,-1.124579668045044,0
17210,1640225710.117106,54048.1,44620800,3365.16650390625,627.5886840820312,-33.636924743652344,-44.94482421875,12.562355041503906,-1.2544543743133545,6
17211,1640225713.0371037,54053.1,44623360,1954.309326171875,616.2484741210938,18.611961364746094,3.674962043762207,16.267017364501953,-1.3300166130065918,1
17212,1640225716.168968,54058.2,44625920,1956.7825927734375,516.19140625,31.101625442504883,19.60226058959961,12.904779434204102,-1.4054168462753296,2
17213,1640225719.2169704,54058.2,44628480,3007.62109375,629.28125,16.606130599975586,3.409714460372925,14.513054847717285,-1.3166382312774658,2
17214,1640225721.9168842,54063.2,44631040,1891.106201171875,716.748046875,33.6358642578125,21.875947952270508,13.162726402282715,-1.402807593345642,1
17215,1640225724.8752935,54063.2,44633600,1181.2921142578125,663.5601806640625,19.702943801879883,6.593111515045166,14.313360214233398,-1.2035280466079712,1
17216,1640225727.7707195,54068.2,44636160,3558.259521484375,642.4769897460938,14.599462509155273,1.4498755931854248,14.31076717376709,-1.161180853843689,1
17217,1640225730.9372928,54073.2,44638720,4391.150390625,517.5148315429688,-44.173789978027344,-54.72648239135742,11.92733383178711,-1.3746428489685059,4
17218,1640225734.0343294,54073.2,44641280,992.3363037109375,545.4418334960938,17.795652389526367,11.959269523620605,7.259721755981445,-1.4233372211456299,1
17219,1640225737.0373447,54078.2,44643840,2582.263427734375,572.1527709960938,10.684471130371094,4.776711940765381,7.260825157165527,-1.353065013885498,3
17220,1640225740.1598508,54078.2,44646400,3279.924560546875,590.619140625,-7.318603992462158,-15.784175872802734,9.635283470153809,-1.1697114706039429,1
17221,1640225743.210794,54083.2,44648960,1279.807373046875,504.74609375,11.93535327911377,4.290233612060547,8.886871337890625,-1.241752028465271,2
17222,1640225746.0792816,54088.2,44651520,2051.956787109375,652.8093872070312,-0.6710524559020996,-12.922943115234375,13.479732513427734,-1.227841854095459,3
17223,1640225749.1502433,54088.2,44654080,266.82403564453125,560.4262084960938,45.40217590332031,17.721202850341797,28.863666534423828,-1.182693362236023,2
17224,1640225752.2693357,54093.2,44656640,2678.206787109375,464.4039001464844,-12.472010612487793,-31.08003044128418,19.733726501464844,-1.1257070302963257,3
17225,1640225755.3270085,54093.2,44659200,5811.41748046875,499.82891845703125,6.813954830169678,-19.195011138916016,27.200149536132812,-1.1911834478378296,1
17226,1640225758.391914,54098.2,44661760,1962.9482421875,479.78125,36.61289978027344,26.82082748413086,11.132772445678711,-1.3406988382339478,3
17227,1640225761.5208886,54103.2,44664320,1967.203369140625,539.51953125,-38.35939025878906,-45.06947326660156,8.050008773803711,-1.339926838874817,2
17228,1640225764.6710558,54103.2,44666880,4171.8896484375,553.9183959960938,46.210540771484375,32.86920928955078,14.516345977783203,-1.1750131845474243,0
17229,1640225767.6678934,54108.2,44669440,4134.0849609375,565.9656372070312,21.36671257019043,11.069854736328125,11.494424819946289,-1.1975666284561157,4
17230,1640225770.1722827,54108.2,44672000,2882.8173828125,566.6762084960938,6.720431804656982,-4.444891452789307,12.46661376953125,-1.3012911081314087,2
17231,1640225773.4500065,54113.3,44674560,997.76416015625,660.5601806640625,1.6598618030548096,-11.295857429504395,14.42220687866211,-1.4664876461029053,3
17232,1640225776.6204648,54118.3,44677120,3234.8291015625,568.8199462890625,0.27553701400756836,-9.419729232788086,11.050620079040527,-1.355353832244873,3
17233,1640225779.5437083,54118.3,44679680,2671.974365234375,619.064453125,-28.60979461669922,-43.629241943359375,16.26829719543457,-1.2488493919372559,0
17234,1640225782.4808662,54123.3,44682240,1507.527587890625,581.4140625,26.879377365112305,17.276962280273438,10.830755233764648,-1.2283400297164917,0
17235,1640225785.751937,54128.3,44684800,41.539005279541016,568.3718872070312,57.7838249206543,43.08549880981445,16.032438278198242,-1.3341096639633179,2
17236,1640225788.607232,54128.3,44687360,3173.58203125,563.73828125,-16.488712310791016,-24.8511905670166,9.565515518188477,-1.203038215637207,1
17237,1640225791.6749647,54133.3,44689920,1066.7374267578125,823.9566650390625,0.3515123128890991,-27.46919822692871,28.816856384277344,-0.9961458444595337,3
17238,1640225793.9705575,54133.3,44692480,3774.82666015625,743.8703002929688,-28.40080451965332,-53.30823516845703,26.02056121826172,-1.1131304502487183,3
17239,1640225796.902672,54138.3,44695040,1097.3519287109375,752.5831909179688,-7.542394638061523,-20.78535270690918,14.302934646606445,-1.0599766969680786,2
17240,1640225799.9894547,54138.3,44697600,8247.072265625,737.587890625,27.846118927001953,11.405261993408203,17.45907974243164,-1.018222451210022,2
17241,1640225803.3597345,54143.3,44700160,5927.35205078125,686.5519409179688,-12.466578483581543,-51.95355987548828,40.486488342285156,-0.9995067715644836,3
17242,1640225806.6805658,54148.3,44702720,4339.7275390625,566.6441650390625,17.540678024291992,4.2718939781188965,14.209124565124512,-0.9403393864631653,0
17243,1640225809.3775334,54148.3,44705280,3394.97705078125,492.25079345703125,-24.972705841064453,-51.101348876953125,27.271617889404297,-1.1429738998413086,1
17244,1640225812.8482337,54153.3,44707840,1408.7742919921875,449.9425964355469,-7.345174789428711,-22.791980743408203,16.668561935424805,-1.221755862236023,3
17245,1640225815.5872757,54158.3,44710400,284.7900390625,547.4152221679688,7.57761812210083,-1.5341095924377441,10.324410438537598,-1.2126821279525757,0
17246,1640225819.3077097,54158.3,44712960,2391.486572265625,458.2046813964844,-25.556543350219727,-46.609458923339844,22.198274612426758,-1.1453582048416138,4
17247,1640225821.9152832,54163.3,44715520,2452.865234375,586.875,-39.3746223449707,-50.24279022216797,12.087397575378418,-1.219230055809021,2
17248,1640225824.9044154,54163.3,44718080,724.597900390625,441.705078125,28.234472274780273,21.726768493652344,7.876607418060303,-1.3689038753509521,3
17249,1640225828.1779015,54168.3,44720640,3396.03564453125,533.4015502929688,23.985511779785156,-4.811685085296631,29.910625457763672,-1.1134276390075684,4
17250,1640225831.1160452,54173.3,44723200,1032.412353515625,541.2261962890625,-17.004751205444336,-34.992401123046875,19.090641021728516,-1.102990984916687,2
17251,1640225834.2885911,54173.3,44725760,2194.707763671875,599.9968872070312,29.41918182373047,19.783851623535156,10.837965965270996,-1.2026376724243164,0
17252,1640225838.0424094,54178.3,44728320,3737.59716796875,539.9234619140625,27.93937873840332,-3.7382919788360596,32.766265869140625,-1.08859384059906,6
17253,1640225840.8422816,54183.3,44730880,1045.0196533203125,565.7348022460938,32.122196197509766,24.173627853393555,9.142143249511719,-1.1935784816741943,0
17254,1640225844.2605503,54183.3,44733440,3884.8671875,542.4144897460938,1.6404201984405518,-18.371078491210938,21.281005859375,-1.2695071697235107,6
17255,1640225847.096795,54188.3,44736000,5392.31640625,533.978515625,22.18776512145996,-0.1433020830154419,23.468719482421875,-1.1376513242721558,0
17256,1640225850.341085,54188.3,44738560,1761.1163330078125,483.140625,22.70819091796875,17.108549118041992,6.85909366607666,-1.259453535079956,1
17257,1640225853.6334546,54193.3,44741120,6781.13916015625,513.9820556640625,-17.111454010009766,-36.46765899658203,20.6373291015625,-1.2811247110366821,0
17258,1640225857.028482,54198.3,44743680,3773.726806640625,502.6402282714844,-33.4279670715332,-53.304080963134766,21.098705291748047,-1.2225914001464844,0
17259,1640225860.029247,54198.3,44746240,647.7838134765625,511.9878845214844,-3.390611171722412,-11.014177322387695,8.943099021911621,-1.3195329904556274,3
17260,1640225862.6997082,54203.3,44748800,3214.31982421875,502.58984375,22.970705032348633,13.573566436767578,10.926067352294922,-1.5289280414581299,1
